61300000000,0.3,221
61300000000,0.3,223
61300000000,0.3,224
61100000000,0.3,225
61100000000,0.3,227
60800000000,0.3,228
60800000000,0.3,230
60600000000,0.3,232
60600000000,0.3,233
60300000000,0.3,235
60300000000,0.3,236
60100000000,0.3,237
59800000000,0.3,239
59800000000,0.3,240
59800000000,0.3,242
59500000000,0.3,243
59500000000,0.3,244
59300000000,0.3,246
59300000000,0.3,248
59000000000,0.3,249
59000000000,0.3,252
58800000000,0.3,253
58800000000,0.3,255
58800000000,0.3,256
58500000000,0.3,257
58500000000,0.3,259
58300000000,0.3,260
58000000000,0.3,262
58000000000,0.3,263
58000000000,0.3,265
57800000000,0.3,267
57800000000,0.3,269
57500000000,0.3,270
57500000000,0.3,273
57300000000,0.3,274
57300000000,0.3,277
57000000000,0.3,278
56700000000,0.3,281
56500000000,0.3,282
56500000000,0.3,284
56200000000,0.3,286
56200000000,0.3,288
56000000000,0.3,289
56000000000,0.3,291
55700000000,0.3,292
55700000000,0.3,293
55700000000,0.3,294
55700000000,0.3,295
55500000000,0.3,296
55200000000,0.3,297
55200000000,0.3,298
55000000000,0.3,299
55000000000,0.3,300
54700000000,0.3,302
54500000000,0.3,303
53900000000,0.3,305
53900000000,0.3,306
53700000000,0.3,307
53400000000,0.3,308
53400000000,0.3,309
53200000000,0.3,310
53200000000,0.3,312
52700000000,0.3,313
52400000000,0.3,314
52400000000,0.3,315
52200000000,0.3,316
51900000000,0.3,317
51900000000,0.3,318
51700000000,0.3,319
51400000000,0.3,320
51400000000,0.3,321
51100000000,0.3,322
50900000000,0.3,323
50600000000,0.3,324
50600000000,0.3,325
50400000000,0.3,326
50100000000,0.3,327
50100000000,0.3,328
49600000000,0.3,330
49400000000,0.3,331
49100000000,0.3,332
49100000000,0.3,333
48900000000,0.3,334
48600000000,0.3,336
48300000000,0.3,337
48100000000,0.3,338
48100000000,0.3,339
47800000000,0.3,340
47600000000,0.3,341
47100000000,0.3,343
47100000000,0.3,344
46800000000,0.3,345
46600000000,0.3,346
46600000000,0.3,347
46300000000,0.3,348
46100000000,0.3,349
46100000000,0.3,350
45800000000,0.3,351
45500000000,0.3,352
45500000000,0.3,353
45300000000,0.3,354
45000000000,0.3,355
44800000000,0.3,356
44300000000,0.3,358
44000000000,0.3,360
44000000000,0.3,361
43800000000,0.3,363
43500000000,0.3,364
43300000000,0.3,365
43000000000,0.3,366
43000000000,0.3,367
42700000000,0.3,368
42500000000,0.3,369
42200000000,0.3,370
42000000000,0.3,371
41700000000,0.3,372
41700000000,0.3,374
41500000000,0.3,375
41200000000,0.3,376
41000000000,0.3,377
40700000000,0.3,378
40500000000,0.3,379
40500000000,0.3,380
40200000000,0.3,381
39900000000,0.3,382
39700000000,0.3,383
39400000000,0.3,384
39400000000,0.3,385
39200000000,0.3,386
38900000000,0.3,388
38700000000,0.3,389
38700000000,0.3,390
38400000000,0.3,391
37900000000,0.3,392
37900000000,0.3,394
37700000000,0.3,395
37400000000,0.3,396
37400000000,0.3,397
37200000000,0.3,398
36900000000,0.3,399
36400000000,0.3,401
35900000000,0.3,403
35600000000,0.3,405
35400000000,0.3,406
35100000000,0.3,407
34900000000,0.3,409
34600000000,0.3,410
34400000000,0.3,412
34100000000,0.3,413
33800000000,0.3,414
33600000000,0.3,415
33300000000,0.3,417
33100000000,0.3,418
32800000000,0.3,419
32600000000,0.3,420
32300000000,0.3,421
32300000000,0.3,423
32100000000,0.3,424
31600000000,0.3,425
31600000000,0.3,426
31300000000,0.3,427
31000000000,0.3,429
30800000000,0.3,430
30300000000,0.3,431
30300000000,0.3,432
30300000000,0.3,433
29800000000,0.3,435
29500000000,0.3,436
29300000000,0.3,437
29000000000,0.3,438
29000000000,0.3,439
28500000000,0.3,441
28200000000,0.3,442
28000000000,0.3,443
28000000000,0.3,444
27700000000,0.3,445
27500000000,0.3,446
27500000000,0.3,447
27000000000,0.3,448
27000000000,0.3,449
26700000000,0.3,450
26500000000,0.3,451
26200000000,0.3,452
26000000000,0.3,453
25700000000,0.3,454
25700000000,0.3,455
25400000000,0.3,456
25200000000,0.3,457
24900000000,0.3,458
24900000000,0.3,459
24400000000,0.3,460
24200000000,0.3,462
23900000000,0.3,464
23700000000,0.3,465
23400000000,0.3,466
23200000000,0.3,467
22600000000,0.3,469
22400000000,0.3,471
22100000000,0.3,472
21900000000,0.3,473
21900000000,0.3,475
21400000000,0.3,476
21100000000,0.3,477
20900000000,0.3,478
20600000000,0.3,479
20600000000,0.3,480
20600000000,0.3,482
19800000000,0.3,483
19800000000,0.3,484
19600000000,0.3,485
19300000000,0.3,487
19100000000,0.3,488
18600000000,0.3,490
18300000000,0.3,491
18100000000,0.3,492
17800000000,0.3,494
17600000000,0.3,496
17300000000,0.3,497
16800000000,0.3,499
16500000000,0.3,501
16300000000,0.3,503
16000000000,0.3,504
15500000000,0.3,507
15300000000,0.3,508
15000000000,0.3,510
14800000000,0.3,511
14500000000,0.3,514
14200000000,0.3,515
14000000000,0.3,517
13700000000,0.3,518
13500000000,0.3,519
13000000000,0.3,521
13000000000,0.3,522
12700000000,0.3,523
12500000000,0.3,524
12200000000,0.3,525
12000000000,0.3,527
11700000000,0.3,529
11500000000,0.3,531
11200000000,0.3,532
10900000000,0.3,535
10700000000,0.3,536
10200000000,0.3,538
9920000000,0.3,539
9410000000,0.3,542
9160000000,0.3,544
9160000000,0.3,546
8650000000,0.3,548
8400000000,0.3,549
8140000000,0.3,550
7890000000,0.3,551
7890000000,0.3,553
7630000000,0.3,554
7380000000,0.3,555
7120000000,0.3,556
6870000000,0.3,558
6620000000,0.3,560
6360000000,0.3,561
6110000000,0.3,563
5850000000,0.3,564
5600000000,0.3,566
5340000000,0.3,567
5090000000,0.3,569
4830000000,0.3,570
4580000000,0.3,571
4330000000,0.3,573
4070000000,0.3,574
4070000000,0.3,575
3560000000,0.3,577
3560000000,0.3,578
3310000000,0.3,580
3050000000,0.3,581
2800000000,0.3,583
2290000000,0.3,585
2040000000,0.3,587
1780000000,0.3,588
1530000000,0.3,589
1270000000,0.3,591
1020000000,0.3,592
1020000000,0.3,594
509000000,0.3,595
509000000,0.3,596
254000000,0.3,597
